3.697749090379290940e-06 1.809378663090332395e+01
3.756471157602373233e-06 1.837148341884192249e+01
3.816125760023131660e-06 1.865344219503122503e+01
3.876727706757388912e-06 1.893972837090064587e+01
3.938292042096984199e-06 1.923040836179022506e+01
4.000834049244480009e-06 1.952554960235819337e+01
4.064369254107186155e-06 1.982522056222516227e+01
4.128913429151423957e-06 2.012949076185830322e+01
4.194482597318008892e-06 2.043843078869937457e+01
4.261093035999907988e-06 2.075211231354025898e+01
4.328761281083061327e-06 2.107060810714980903e+01
4.397504131051381535e-06 2.139399205715589147e+01
4.467338651156934144e-06 2.172233918518653084e+01
4.538282177656350015e-06 2.205572566427414216e+01
4.610352322114506565e-06 2.239422883652682472e+01
4.683566975776562018e-06 2.273792723107098013e+01
4.757944314009414168e-06 2.308690058226909869e+01
4.833502800813689035e-06 2.344122984821745348e+01
4.910261193407391048e-06 2.380099722952738261e+01
4.988238546882335386e-06 2.416628618839499154e+01
5.067454218934532217e-06 2.453718146796353494e+01
5.147927874669687519e-06 2.491376911198287658e+01
5.229679491485020722e-06 2.529613648477069532e+01
5.312729364028606185e-06 2.568437229148014112e+01
5.397098109237473506e-06 2.607856659867847071e+01
5.482806671455713466e-06 2.647881085524151246e+01
5.569876327633861880e-06 2.688519791356880262e+01
5.658328692610854749e-06 2.729782205112442384e+01
5.748185724479858316e-06 2.771677899230830633e+01
5.839469730039317414e-06 2.814216593066328898e+01
5.932203370330565490e-06 2.857408155142300998e+01
6.026409666263374448e-06 2.901262605440579634e+01
6.122112004330842741e-06 2.945790117725995216e+01
6.219334142415036273e-06 2.991001021906585677e+01
6.318100215684827993e-06 3.036905806430016952e+01
6.418434742587398143e-06 3.083515120716797497e+01
6.520362630934880044e-06 3.130839777630828635e+01
6.623909184087668417e-06 3.178890755987873362e+01
6.729100107235915770e-06 3.227679203102522365e+01
6.835961513780788941e-06 3.277216437374255520e+01
6.944519931817061266e-06 3.327513950913190399e+01
7.054802310718645520e-06 3.378583412206122460e+01
7.166836027828716778e-06 3.430436668823502799e+01
7.280648895256073549e-06 3.483085750167926875e+01
7.396269166779426993e-06 3.536542870264853633e+01
7.513725544861338558e-06 3.590820430596109958e+01
7.633047187773534821e-06 3.645931022976911606e+01
7.754263716835387634e-06 3.701887432477018791e+01
7.877405223767326462e-06 3.758702640386754013e+01
8.002502278161051499e-06 3.816389827228508835e+01
8.129585935068352559e-06 3.874962375814489945e+01
8.258687742710455680e-06 3.934433874351383054e+01
8.389839750309798175e-06 3.994818119592684980e+01
8.523074516046175224e-06 4.056129120039387459e+01
8.658425115139221429e-06 4.118381099189810612e+01
8.795925148059268687e-06 4.181588498839298751e+01
8.935608748868581060e-06 4.245765982430567220e+01
9.077510593695050362e-06 4.310928438455457012e+01
9.221665909340475109e-06 4.377090983908914268e+01
9.368110482025516705e-06 4.444268967795964187e+01
9.516880666273560570e-06 4.512477974692524896e+01
9.668013393935633653e-06 4.581733828360854943e+01
9.821546183358648396e-06 4.652052595420504133e+01
9.977517148699251666e-06 4.723450589075591211e+01
1.013596500938556902e-05 4.795944372899300845e+01
1.029692909972921600e-05 4.869550764676449006e+01
1.046044937868994647e-05 4.944286688096396176e+01
1.062656643979537575e-05 5.020169326371135554e+01
1.079532152121822304e-05 5.097216574555113056e+01
1.096675651601359403e-05 5.175446305026059690e+01
1.114091398251883948e-05 5.254876664390119601e+01
1.131783715491854982e-05 5.335526077688524538e+01
1.149756995397735701e-05 5.417413252668714563e+01
1.168015699794314764e-05 5.500557184121007737e+01
1.186564361362345190e-05 5.584977158281694187e+01
1.205407584763770196e-05 5.670692757303787346e+01
1.224550047784821439e-05 5.757723863796176289e+01
1.243996502497267470e-05 5.846090665432466693e+01
1.263751776438104474e-05 5.935813659630492367e+01
1.283820773807981853e-05 6.026913658303613630e+01
1.304208476688657587e-05 6.119411792684725526e+01
1.324919946279789157e-05 6.213329518274201746e+01
1.345960324155364282e-05 6.308688620245602863e+01
1.367334833540084534e-05 6.405511218314148891e+01
1.389048780606018958e-05 6.503819771615459899e+01
1.411107555789848558e-05 6.603637083910300021e+01
1.433516635131029951e-05 6.704986308871885115e+01
1.456281581631209387e-05 6.807890955454259085e+01
1.479408046635224249e-05 6.912374893343007898e+01
1.502901771234037288e-05 7.018462358489708208e+01
1.526768587689948331e-05 7.126177958731096851e+01
1.551014420884440229e-05 7.235546679494504474e+01
1.575645289789015662e-05 7.346593889590823778e+01
1.600667308959395104e-05 7.459345347096397916e+01
1.626086690053438655e-05 7.573827205324906231e+01
1.651909743373176982e-05 7.690066018890732380e+01
1.678142879431327938e-05 7.808088749513311200e+01
1.704792610542693257e-05 7.927922771566022675e+01
1.731865552440823252e-05 8.049595879204079552e+01
1.759368425920359493e-05 8.173136292981907047e+01
1.787308058505453559e-05 8.298572666392527708e+01
1.815691386144687420e-05 8.425934092507104367e+01
1.844525454932903377e-05 8.555250110716276879e+01
1.873817422860383000e-05 8.686550713574844451e+01
1.903574561589799606e-05 8.819866353751342558e+01
1.933804258261392849e-05 8.955227951084231108e+01
1.964514017326808603e-05 9.092666899746122056e+01
1.995711462412061538e-05 9.232215075517967762e+01
2.027404338210083188e-05 9.373904843174597090e+01
2.059600512403321745e-05 9.517769063983530486e+01
2.092307977616878736e-05 9.663841103346467776e+01
2.125534853402657619e-05 9.812154839160800179e+01
2.159289388255024363e-05 9.962744669726450297e+01
2.193579961658476739e-05 1.011564552111403543e+02
2.228415086167831539e-05 1.027089285523108373e+02
2.263803409521446413e-05 1.042852267804073563e+02
2.299753716788001840e-05 1.058857154790677555e+02
2.336274932547372779e-05 1.075107658406648454e+02
2.373376123106134145e-05 1.091607547523332329e+02
2.411066498748257455e-05 1.108360648833167943e+02
2.449355416021515669e-05 1.125370847736540441e+02
2.488252380060279622e-05 1.142642089242257839e+02
2.527767046945070259e-05 1.160178378881794572e+02
2.567909226099739464e-05 1.177983783637596531e+02
2.608688882726553919e-05 1.196062432885577209e+02
2.650116140280116782e-05 1.214418519273895214e+02
2.692201282980408050e-05 1.233056299313351758e+02
2.734954758365902125e-05 1.251980094626565858e+02
2.778387179887060042e-05 1.271194293102035573e+02
2.822509329541179619e-05 1.290703349909678366e+02
2.867332160548913516e-05 1.310511788531696880e+02
2.912866800073470988e-05 1.330624201809272904e+02
2.959124551982817393e-05 1.351045253005204927e+02
3.006116899655927896e-05 1.371779676882901526e+02
3.053855508833412132e-05 1.392832280801807485e+02
3.102352230513607612e-05 1.414207945829671189e+02
3.151619103894459314e-05 1.435911627871760174e+02
3.201668359362326262e-05 1.457948358817430403e+02
3.252512421528042715e-05 1.480323247704183416e+02
3.304163912311402872e-05 1.503041481898798679e+02
3.356635654074418418e-05 1.526108328214652090e+02
3.409940672804545586e-05 1.549529134051528274e+02
3.464092201348248346e-05 1.573309328762338737e+02
3.519103682696132334e-05 1.597454424924706586e+02
3.574988773320021571e-05 1.621970019615465617e+02
3.631761346563264068e-05 1.646861795704701308e+02
3.689435496084635661e-05 1.672135523169513931e+02
3.748025539357181031e-05 1.697797060427960503e+02
3.807546021222368024e-05 1.723852355693309164e+02
3.868011717500936922e-05 1.750307448349107062e+02
3.929437638660837032e-05 1.777168470345156663e+02
3.991839033543666823e-05 1.804441647614969213e+02
4.055231393150035031e-05 1.832133301514774644e+02
4.119630454485296233e-05 1.860249850284657782e+02
4.185052204466092554e-05 1.888797810469895353e+02
4.251512883889203788e-05 1.917783797715688934e+02
4.319028991463158600e-05 1.947214528495599950e+02
4.387617287904096221e-05 1.977096822143178372e+02
4.457294800096529846e-05 2.007437602434103781e+02
4.528078825320240938e-05 2.038243899183173653e+02
4.599986935544290393e-05 2.069522849865638250e+02
4.673036981789213825e-05 2.101281701263293655e+02
4.747247098558502110e-05 2.133527811135676018e+02
4.822635708340443947e-05 2.166268649916745801e+02
4.899221526181469507e-05 2.199511802437483539e+02
4.977023564332113960e-05 2.233264969674728206e+02
5.056061136966767043e-05 2.267535970526711822e+02
5.136353864978370149e-05 2.302332743615695847e+02
5.217921680849257600e-05 2.337663349118035967e+02
5.300784833599348302e-05 2.373535970246601892e+02
5.384963893812919690e-05 2.409958914131059373e+02
5.470479758745204024e-05 2.446940614700299079e+02
5.557353657510087077e-05 2.484489634910903533e+02
5.645607156350181794e-05 2.522614668716174151e+02
5.735262163990600997e-05 2.561324543065146599e+02
5.826340937077747811e-05 2.600628219931917897e+02
5.918866085704470922e-05 2.640534798375942955e+02
6.012860579022975154e-05 2.681053516633625122e+02
6.108347750946852798e-05 2.722193754241678221e+02
6.205351305943676977e-05 2.763965034192824533e+02
6.303895324919580776e-05 2.806377025124252214e+02
6.404004271197282383e-05 2.849439543539360784e+02
6.505702996589053828e-05 2.893162556063251714e+02
6.609016747566117300e-05 2.937556181675332709e+02
6.713971171526031661e-05 2.982630692124345728e+02
6.820592323159592452e-05 3.028396513702131756e+02
6.928906670918848665e-05 3.074864231765062641e+02
7.038941103587839534e-05 3.122044593295845516e+02
7.150722936957664105e-05 3.169948509361456672e+02
7.264279920607573577e-05 3.218587057608162922e+02
7.379640244793726279e-05 3.267971484794362027e+02
7.496832547447363035e-05 3.318113209361711711e+02
7.615885921284103774e-05 3.369023824045104334e+02
7.736829921026147519e-05 3.420715098522142057e+02
7.859694570739156588e-05 3.473198982102653076e+02
7.984510371285672185e-05 3.526487606458896380e+02
8.111308307896872023e-05 3.580593288396972298e+02
8.240119857864587648e-05 3.635528532670171558e+02
8.370976998355466627e-05 3.691306034090231378e+02
8.503912214349228444e-05 3.747938675715385557e+02
8.638958506702986014e-05 3.805439534476354311e+02
8.776149400343635863e-05 3.863821886385152311e+02
8.915518952590332233e-05 3.923099209556335722e+02
9.057101761609149843e-05 3.983285187263911098e+02
9.200932975001985769e-05 4.044393711044183988e+02
9.347048298531879717e-05 4.106438883845092391e+02
9.495484004986880428e-05 4.169435023222689551e+02
9.646276943184683528e-05 4.233396664585673079e+02
9.799464547120259389e-05 4.298338564488443581e+02
9.955084845258764081e-05 4.364275703973544864e+02
1.011317646997600753e-04 4.431223291964190025e+02
1.027377866714885868e-04 4.499196768707581100e+02
1.043693130589793777e-04 4.568211809249308430e+02
1.060267488848503091e-04 4.638284322335073853e+02
1.077105056036769105e-04 4.709430447697694149e+02
1.094210012041349039e-04 4.781666568247548526e+02
1.111586603127649785e-04 4.855009315142511923e+02
1.129239142993853772e-04 4.929475571511183603e+02
1.147172013841783419e-04 5.005082476231484065e+02
1.165389667464773331e-04 5.081847427764936924e+02
1.183896626352817360e-04 5.159788088047739620e+02
1.202697484815266459e-04 5.238922386439292040e+02
1.221796910121354348e-04 5.319268523729087974e+02
1.241199643658837614e-04 5.400844976202889711e+02
1.260910502111033105e-04 5.483670499768805939e+02
1.280934378652548184e-04 5.567764134144382524e+02
1.301276244164000786e-04 5.653145207105537793e+02
1.321941148466028784e-04 5.739833337757430627e+02
1.342934221572894961e-04 5.827848424859140550e+02
1.364260674966003071e-04 5.917210653273899652e+02
1.385925802887633747e-04 6.007940511139263435e+02
1.407934983655230086e-04 6.100058794743107455e+02
1.430293680996550074e-04 6.193586613082827625e+02
1.453007445406026001e-04 6.288545392490520953e+02
1.476081915522661281e-04 6.384956881324842470e+02
1.499522819529808639e-04 6.482843154730879860e+02
1.523335976577179594e-04 6.582226619468607396e+02
1.547527298225434078e-04 6.683130018811222044e+02
1.572102789913710694e-04 6.785576437513923338e+02
1.597068552450464868e-04 6.889589306854613824e+02
1.622430783527978944e-04 6.995192409747155580e+02
1.648195779260925296e-04 7.102409885928303765e+02
1.674369935749361665e-04 7.211266228093388690e+02
1.700959750666548496e-04 7.321786254908478213e+02
1.727971824871981830e-04 7.433995143338667049e+02
1.755412864050039394e-04 7.547918444769848065e+02
1.783289680374652961e-04 7.663582090432232690e+02
1.811609194200415184e-04 7.781012396898809129e+02
1.840378435780535074e-04 7.900236071660483503e+02
1.869604547012092602e-04 8.021280218779033930e+02
1.899294783208990331e-04 8.144172344618381203e+02
1.929456514903070180e-04 8.268940363655759711e+02
1.960097229673831169e-04 8.395612604373496879e+02
1.991224534007202704e-04 8.524217815232623252e+02
2.022846155183837967e-04 8.654785170729244328e+02
2.054969943197392825e-04 8.787344277534899675e+02
2.087603872703267828e-04 8.921925179908665768e+02
2.120756044998298769e-04 9.058558323566604713e+02
2.154434690031884489e-04 9.197274538108814568e+02
2.188648168449052031e-04 9.338105098736501759e+02
2.223404973665968169e-04 9.481081737495077277e+02
2.258713733978409059e-04 9.626236649664807601e+02
2.294583214703715469e-04 9.773602500235879234e+02
2.331022320356762145e-04 9.923212430467408467e+02
2.368040096860482330e-04 1.007510006453240521e+03
2.405645733791497655e-04 1.022929951624929572e+03
2.443848566661408536e-04 1.038584539590089889e+03
2.482658079234313989e-04 1.054477281714231140e+03
2.522083905881133069e-04 1.070611740399813698e+03
2.562135833971314748e-04 1.086991529795062434e+03
2.602823806302530913e-04 1.103620316511962528e+03
2.644157923568950979e-04 1.120501819017440312e+03
2.686148446868717450e-04 1.137639797361227920e+03
2.728805800251237726e-04 1.155038058819119442e+03
2.772140573304931826e-04 1.172700464763388254e+03
2.816163523786071373e-04 1.190630931438418884e+03
2.860885580289368501e-04 1.208833430686444672e+03
2.906317844960973860e-04 1.227311990681813086e+03
2.952471596254558120e-04 1.246070696673731618e+03
2.999358291731161618e-04 1.265113691737702311e+03
3.046989570903508226e-04 1.284445177535624680e+03
3.095377258125486006e-04 1.304069415084704815e+03
3.144533365527516704e-04 1.323990725535191132e+03
3.194470095998537280e-04 1.344213490957055683e+03
3.245199846215340465e-04 1.364742155135720395e+03
3.296735209720019744e-04 1.385581224366173501e+03
3.349088980046287462e-04 1.406735260339420165e+03
3.402274153895438005e-04 1.428208866115378896e+03
3.456303934362752405e-04 1.450006703993849442e+03
3.511191734215130954e-04 1.472133499933835083e+03
3.566951179220785410e-04 1.494594044323707521e+03
3.623596111531801243e-04 1.517393192758577698e+03
3.681140593120422089e-04 1.540535866824874574e+03
3.739598909269899402e-04 1.564027054892130764e+03
3.798985572120782230e-04 1.587871812912093219e+03
3.859315324273520460e-04 1.612075265225030307e+03
3.920603142448283573e-04 1.636642605373379411e+03
3.982864241202894269e-04 1.661579096922672306e+03
4.046114076709807195e-04 1.686890074289786980e+03
4.110368350593068994e-04 1.712580943578552478e+03
4.175643013826208340e-04 1.738657182259827778e+03
4.241954270692029592e-04 1.765124315208746339e+03
4.309318582805285285e-04 1.791987914273058777e+03
4.377752673199237403e-04 1.819253622054460948e+03
4.447273530477108164e-04 1.846927153671284714e+03
4.517898413029462204e-04 1.875014297510537745e+03
4.589644853318562657e-04 1.903520915983659506e+03
4.662530662230762540e-04 1.932452946286044835e+03
4.736573933498017274e-04 1.961816401160077021e+03
4.811793048189609069e-04 1.991617369661759085e+03
4.888206679275207455e-04 2.021862017930713591e+03
4.965833796260389231e-04 2.052556589963523948e+03
5.044693669895769766e-04 2.083707408390322598e+03
5.124805876960931246e-04 2.115320875254517432e+03
5.206190305124303074e-04 2.147403472795508151e+03
5.288867157880234758e-04 2.179961755093060219e+03
5.372856959564464201e-04 2.213002306606142611e+03
5.458180560449235824e-04 2.246531773117940702e+03
5.544859141919333779e-04 2.280556878895982663e+03
5.632914221730309610e-04 2.315084427324414719e+03
5.722367659350220594e-04 2.350121301519662666e+03
5.813241661386168947e-04 2.385674464943226667e+03
5.905558787097077390e-04 2.421750962011527918e+03
5.999341953993944654e-04 2.458357918702398365e+03
6.094614443529072778e-04 2.495502543158165736e+03
6.191399906875633390e-04 2.533192126284875940e+03
6.289722370799016036e-04 2.571434042347596460e+03
6.389606243621414640e-04 2.610235749561287776e+03
6.491076321281138550e-04 2.649604790677314213e+03
6.594157793488148681e-04 2.689548793124163240e+03
6.698876249977338835e-04 2.730075429588229781e+03
6.805257686861128840e-04 2.771192383468421212e+03
6.913328513082944889e-04 2.812907410380680631e+03
7.023115556973169972e-04 2.855228345665901998e+03
7.134646072909217856e-04 2.898163104667893094e+03
7.247947748081369880e-04 2.941719682997617838e+03
7.363048709366054037e-04 2.985906156783159986e+03
7.479977530308276092e-04 3.030730682905029425e+03
7.598763238214934239e-04 3.076201499216339471e+03
7.719435321360785607e-04 3.122326924747314479e+03
7.842023736308834049e-04 3.169115359893781260e+03
7.966558915346982342e-04 3.216575286589049483e+03
8.093071774042774613e-04 3.264715268458772243e+03
8.221593718918116574e-04 3.313543950958204277e+03
8.352156655245865499e-04 3.363070052545287581e+03
8.484792994970244764e-04 3.413302267864782152e+03
8.619535664753032352e-04 3.464249297990649666e+03
8.756418114147527989e-04 3.515919913836878095e+03
8.895474323902323151e-04 3.568322956895520292e+03
9.036738814396949072e-04 3.621467338851335626e+03
9.180246654211473602e-04 3.675362041165242317e+03
9.326033468832199040e-04 3.730016114625989303e+03
9.474135449495605515e-04 3.785438678869464184e+03
9.624589362172736480e-04 3.841638921864675467e+03
9.777432556696272811e-04 3.898626099365977097e+03
9.932702976032535460e-04 3.956409534330647148e+03
1.009043916570073795e-03 4.014998616301132643e+03
1.025068028334182729e-03 4.074402800751294308e+03
1.041346610843927375e-03 4.134631608385175241e+03
1.057883705219423136e-03 4.195694538730590466e+03
1.074683416755753060e-03 4.257600853154917786e+03
1.091749915942097273e-03 4.320359789006240135e+03
1.109087439497047616e-03 4.383980618431362927e+03
1.126700291420362245e-03 4.448472646563906892e+03
1.144592844061424752e-03 4.513845209651020923e+03
1.162769539204669324e-03 4.580107673117754530e+03
1.181234889172242536e-03 4.647269429568095802e+03
1.199993477944177834e-03 4.715339896721831792e+03
1.219049962296357226e-03 4.784328515286522816e+03
1.238409072956545313e-03 4.854244746763321928e+03
1.258075615778781473e-03 4.925098071186236666e+03
1.278054472936421835e-03 4.996897984793589785e+03
1.298350604134127255e-03 5.069653997631118727e+03
1.318969047839098482e-03 5.143375626710949291e+03
1.339914922531864044e-03 5.218072258796566530e+03
1.361193427976931146e-03 5.293753113267279332e+03
1.382809846513614448e-03 5.370427385288677215e+03
1.404769544367365794e-03 5.448104251485963687e+03
1.427077972981925401e-03 5.526792866499125921e+03
1.449740670372631464e-03 5.606502359452913879e+03
1.472763262501219092e-03 5.687241830340997694e+03
1.496151464672451810e-03 5.769020346323710328e+03
1.519911082952933243e-03 5.851846937938597875e+03
1.544048015612448739e-03 5.935730595223525597e+03
1.568568254588198398e-03 6.020680263751509301e+03
1.593477886972280389e-03 6.106704840577027426e+03
1.618783096522797291e-03 6.193813170093285407e+03
1.644490165198960602e-03 6.282014039799986676e+03
1.670605474720571800e-03 6.371316103727871450e+03
1.697135508152269184e-03 6.461727445097943928e+03
1.724086851512933840e-03 6.553255831748433593e+03
1.751466195410653504e-03 6.645908910420197572e+03
1.779280336703650475e-03 6.739694201376889396e+03
1.807536180187587502e-03 6.834619092226496832e+03
1.836240740309659329e-03 6.930690831633954986e+03
1.865401142909925035e-03 7.027916522924949277e+03
1.895024626990272779e-03 7.126303117581526749e+03
1.925118546511487509e-03 7.225857408630597092e+03
1.955690372218854643e-03 7.326586023925802692e+03
1.986747693496754025e-03 7.428495419324075556e+03
2.018298220252709267e-03 7.531591871757649642e+03
2.050349784831351305e-03 7.635881472202916484e+03
2.082910343958782346e-03 7.741370117463937277e+03
2.115987980717812678e-03 7.848063298510069217e+03
2.149590906554568227e-03 7.955965835559650259e+03
2.183727463316962377e-03 8.065082237308552067e+03
2.218406125325540334e-03 8.175416749083646209e+03
2.253635501477209511e-03 8.286973344111354891e+03
2.289424337382377651e-03 8.399755714687888030e+03
2.325781517536031247e-03 8.513767263253643250e+03
2.362716067523289859e-03 8.629011093375907876e+03
2.400237156259986231e-03 8.745490000642301311e+03
2.438354098268829054e-03 8.863206463469436130e+03
2.477076355991711300e-03 8.982162633830062987e+03
2.516413542138739180e-03 9.102360327902753852e+03
2.556375422074565022e-03 9.223801016648802033e+03
2.596971916242616068e-03 9.346485816320056983e+03
2.638213102627821102e-03 9.470415447842653521e+03
2.680109219258448600e-03 9.595589777850256723e+03
2.722670666747670914e-03 9.722007884975681009e+03
2.765908010875493296e-03 9.849668397093673775e+03
2.809831985211683984e-03 9.978569489971367148e+03
2.854453493780358467e-03 1.010870887631649384e+04
2.899783613766877127e-03 1.024008379479825817e+04
2.945833598267730627e-03 1.037269099904882569e+04
2.992614879084095660e-03 1.050652674665318773e+04
3.040139069559752785e-03 1.064158678813562619e+04
3.088417967464070647e-03 1.077786635595099506e+04
3.137463557920776910e-03 1.091536015348974433e+04
3.187288016383234973e-03 1.105406234410537036e+04
3.237903711656973244e-03 1.119396654017392029e+04
3.289323208970212041e-03 1.133506579219462947e+04
3.341559273093151414e-03 1.147735234562429832e+04
3.394624871506797016e-03 1.162081685631831533e+04
3.448533177622105112e-03 1.176544905850182840e+04
3.503297574050253348e-03 1.191123800576388385e+04
3.558931655924840037e-03 1.205817205905668925e+04
3.615449234276847234e-03 1.220623887482853024e+04
3.672864339463194610e-03 1.235542539330534782e+04
3.731191224649743707e-03 1.250571782693616296e+04
3.790444369349613846e-03 1.265710164901737880e+04
3.850638483017686155e-03 1.280956158251130910e+04
3.911788508702192593e-03 1.296308158907463985e+04
3.973909626754290256e-03 1.311764485831281672e+04
4.037017258596553408e-03 1.327323379727657448e+04
4.101127070551300463e-03 1.342983002021759785e+04
4.166254977729722149e-03 1.358741432047204580e+04
4.232417147982774942e-03 1.374596580419866223e+04
4.299630005914809039e-03 1.390546146227439931e+04
4.367910236960937873e-03 1.406587725885274631e+04
4.437274791529160524e-03 1.422718821296522583e+04
4.507740889208258772e-03 1.438936838883222845e+04
4.579326023042521766e-03 1.455239088664121118e+04
4.652047963874351294e-03 1.471622783381574482e+04
4.725924764755833583e-03 1.488085037679980451e+04
4.800974765430367046e-03 1.504622867338085234e+04
4.877216596885460519e-03 1.521233188557594076e+04
4.954669185977833047e-03 1.537912817310547507e+04
5.033351760131960125e-03 1.554658468747897859e+04
5.113283852113239929e-03 1.571466756671738221e+04
5.194485304876952231e-03 1.588334193073650385e+04
5.276976276494231219e-03 1.605257155204937226e+04
5.360777245156256136e-03 1.622231633046929892e+04
5.445909014257914807e-03 1.639253354289419440e+04
5.532392717562196853e-03 1.656317923036699722e+04
5.620249824446605508e-03 1.673420820747565085e+04
5.709502145232882124e-03 1.690557406144586275e+04
5.800171836601342688e-03 1.707722915233036474e+04
5.892281407091264425e-03 1.724912461432902273e+04
5.985853722688545472e-03 1.742121035827529340e+04
6.080912012502146836e-03 1.759343507532276999e+04
6.177479874530658437e-03 1.776574624186587971e+04
6.275581281520449008e-03 1.793809012572776919e+04
6.375240586916846620e-03 1.811041179364859272e+04
6.476482530909821733e-03 1.828265512010524253e+04
6.579332246575681983e-03 1.845476279460198930e+04
6.683815266116302674e-03 1.862667473170810626e+04
6.789957527197431654e-03 1.879832532934169285e+04
6.897785379387658469e-03 1.896964691436042631e+04
7.007325590699628980e-03 1.914057044636830324e+04
7.118605354235148230e-03 1.931102553701860597e+04
7.231652294935798746e-03 1.948094047133157437e+04
7.346494476440769070e-03 1.965024223106606587e+04
7.463160408053589115e-03 1.981885652018035762e+04
7.581679051819496633e-03 1.998670779241622586e+04
7.702079829715195551e-03 2.015371928103862228e+04
7.824392630952796412e-03 2.031981303075851611e+04
7.948647819399742159e-03 2.048490993186814376e+04
8.074876241116565878e-03 2.064892975661059609e+04
8.203109232014355739e-03 2.081179119780638939e+04
8.333378625633819717e-03 2.097341160350390055e+04
8.465716761047889505e-03 2.113370097091562275e+04
8.600156490889817804e-03 2.129256214789252408e+04
8.736731189508770840e-03 2.144989647401436741e+04
8.875474761254930137e-03 2.160560406745861837e+04
9.016421648896169594e-03 2.175958388862138600e+04
9.159606842168389537e-03 2.191173380721909780e+04
9.305065886461643190e-03 2.206195067288126302e+04
9.452834891644189275e-03 2.221013038923816930e+04
9.602950541026687714e-03 2.235616799150244697e+04
